,0,1,2
118,100,75.536676138855,N
119,100,75.536676138855,N
120,100,75.536676138855,N
121,100,75.536676138855,N
122,100,75.536676138855,N
123,100,75.536676138855,N
124,100,75.536676138855,N
125,100,75.536676138855,N
126,100,75.536676138855,N
127,100,75.536676138855,N
128,100,75.536676138855,N
129,100,75.536676138855,N
130,100,75.536676138855,N
131,100,75.536676138855,N
132,100,75.536676138855,N
133,100,75.536676138855,N
134,100,75.536676138855,N
135,100,75.536676138855,N
136,100,75.536676138855,N
137,100,75.536676138855,N
138,100,75.536676138855,N
139,100,75.536676138855,N
140,100,75.536676138855,N
141,100,75.536676138855,N
142,100,75.536676138855,N
143,100,75.536676138855,N
144,100,75.536676138855,N
145,100,75.536676138855,N
146,100,75.536676138855,N
147,100,75.536676138855,N
148,100,75.536676138855,N
149,100,75.536676138855,N
150,100,75.536676138855,N
151,100,75.536676138855,N
152,100,75.536676138855,N
153,100,75.536676138855,N
154,100,75.536676138855,N
155,100,75.536676138855,N
156,100,75.536676138855,N
157,100,75.536676138855,N
158,100,75.536676138855,N
159,100,75.536676138855,N
160,100,75.536676138855,N
161,100,75.536676138855,N
162,100,75.536676138855,N
163,100,75.536676138855,N
164,100,75.536676138855,N
165,100,75.536676138855,N
166,100,75.536676138855,N
167,100,75.536676138855,N
168,100,75.536676138855,N
169,100,75.536676138855,N
170,100,75.536676138855,N
171,100,75.536676138855,N
172,100,75.536676138855,N
173,100,75.536676138855,N
174,100,75.536676138855,N
175,100,75.536676138855,N
176,100,75.536676138855,N
177,100,75.536676138855,N
178,100,75.536676138855,N
179,100,75.536676138855,N
180,100,75.536676138855,N
181,100,75.536676138855,N
182,100,75.536676138855,N
183,100,75.536676138855,N
184,100,75.536676138855,N
185,100,75.536676138855,N
186,100,75.536676138855,N
187,100,75.536676138855,N
188,100,75.536676138855,N
189,100,75.536676138855,N
190,100,75.536676138855,N
191,100,75.536676138855,N
192,100,75.536676138855,N
193,100,75.536676138855,N
194,100,75.536676138855,N
195,100,75.536676138855,N
196,100,75.536676138855,N
197,100,75.536676138855,N
198,100,75.536676138855,N
199,100,75.536676138855,N
200,100,75.536676138855,N
201,100,75.536676138855,N
202,100,75.536676138855,N
203,100,75.536676138855,N
204,100,75.536676138855,N
205,100,75.536676138855,N
206,100,75.536676138855,N
207,100,75.536676138855,N
208,100,75.536676138855,N
209,100,75.536676138855,N
210,100,75.536676138855,N
211,100,75.536676138855,N
212,100,75.536676138855,N
213,100,75.536676138855,N
214,100,75.536676138855,N
215,100,75.536676138855,N
216,100,75.536676138855,N
217,100,75.536676138855,N
218,100,75.536676138855,N
219,100,75.536676138855,N
220,100,75.536676138855,N
221,100,75.536676138855,N
222,100,75.536676138855,N
223,100,75.536676138855,N
224,100,75.536676138855,N
225,100,75.536676138855,N
226,100,75.536676138855,N
227,100,75.536676138855,N
228,100,75.536676138855,N
229,100,75.536676138855,N
230,100,75.536676138855,N
231,100,75.536676138855,N
232,100,75.536676138855,N
233,100,75.536676138855,N
234,100,75.536676138855,N
235,100,75.536676138855,N
236,100,75.536676138855,N
237,100,75.536676138855,N
238,100,75.536676138855,N
239,100,75.536676138855,N
240,100,75.536676138855,N
241,100,75.536676138855,N
242,100,75.536676138855,N
243,100,75.536676138855,N
244,100,75.536676138855,N
245,100,75.536676138855,N
246,100,75.536676138855,N
247,100,75.536676138855,N
248,100,75.536676138855,N
249,100,75.536676138855,N
250,100,75.536676138855,N
251,100,75.536676138855,N
252,100,75.536676138855,N
253,100,75.536676138855,N
254,100,75.536676138855,N
255,100,75.536676138855,N
256,100,75.536676138855,N
257,100,75.536676138855,N
258,100,75.536676138855,N
259,100,75.536676138855,N
260,100,75.536676138855,N
261,100,75.536676138855,N
262,100,75.536676138855,N
263,100,75.536676138855,N
264,100,75.536676138855,N
265,100,75.536676138855,N
266,100,75.536676138855,N
267,100,75.536676138855,N
268,100,75.536676138855,N
269,100,75.536676138855,N
270,100,75.536676138855,N
271,100,75.536676138855,N
272,100,75.536676138855,N
273,100,75.536676138855,N
274,100,75.536676138855,N
275,100,75.536676138855,N
276,100,75.536676138855,N
277,100,75.536676138855,N
278,100,75.536676138855,N
279,100,75.536676138855,N
280,100,75.536676138855,N
281,100,75.536676138855,N
282,100,75.536676138855,N
283,100,75.536676138855,N
284,100,75.536676138855,N
285,100,75.536676138855,N
286,100,75.536676138855,N
287,100,75.536676138855,N
288,100,75.536676138855,N
289,100,75.536676138855,N
290,100,75.536676138855,N
291,100,75.536676138855,N
292,100,75.536676138855,N
293,100,75.536676138855,N
294,100,75.536676138855,N
295,100,75.536676138855,N
296,100,75.536676138855,N
297,100,75.536676138855,N
298,100,75.536676138855,N
299,100,75.536676138855,N
300,100,75.536676138855,N
301,100,75.536676138855,N
302,100,75.536676138855,N
303,100,75.536676138855,N
304,100,75.536676138855,N
305,100,75.536676138855,N
306,100,75.536676138855,N
307,100,75.536676138855,N
308,100,75.536676138855,N
309,100,75.536676138855,N
310,100,75.536676138855,N
311,100,75.536676138855,N
312,100,75.536676138855,N
313,100,75.536676138855,N
314,100,75.536676138855,N
315,100,75.536676138855,N
316,100,75.536676138855,N
317,100,75.536676138855,N
318,100,75.536676138855,N
319,100,75.536676138855,N
320,100,75.536676138855,N
321,100,75.536676138855,N
322,100,75.536676138855,N
323,100,75.536676138855,N
324,100,75.536676138855,N
325,100,75.536676138855,N
326,100,75.536676138855,N
327,100,75.536676138855,N
328,100,75.536676138855,N
329,100,75.536676138855,N
330,100,75.536676138855,N
331,100,75.536676138855,N
332,100,75.536676138855,N
333,100,75.536676138855,N
334,100,75.536676138855,N
335,100,75.536676138855,N
336,100,75.536676138855,N
337,100,75.536676138855,N
338,100,75.536676138855,N
339,100,75.536676138855,N
340,100,75.536676138855,N
341,100,75.536676138855,N
342,100,75.536676138855,N
343,100,75.536676138855,N
344,100,75.536676138855,N
345,100,75.536676138855,N
346,100,75.536676138855,N
347,100,75.536676138855,N
348,100,75.536676138855,N
349,100,75.536676138855,N
350,100,75.536676138855,N
351,100,75.536676138855,N
352,100,75.536676138855,N
353,100,75.536676138855,N
354,100,75.536676138855,N
355,100,75.536676138855,N
356,100,75.536676138855,N
357,100,75.536676138855,N
358,100,75.536676138855,N
359,100,75.536676138855,N
360,100,75.536676138855,N
361,100,75.536676138855,N
362,100,75.536676138855,N
363,100,75.536676138855,N
364,100,75.536676138855,N
365,100,75.536676138855,N
366,100,75.536676138855,N
367,100,75.536676138855,N
368,100,75.536676138855,N
369,100,75.536676138855,N
370,100,75.536676138855,N
371,100,75.536676138855,N
372,100,75.536676138855,N
373,100,75.536676138855,N
374,100,75.536676138855,N
375,100,75.536676138855,N
376,100,75.536676138855,N
377,100,75.536676138855,N
378,100,75.536676138855,N
379,100,75.536676138855,N
380,100,75.536676138855,N
381,100,75.536676138855,N
382,100,75.536676138855,N
383,100,75.536676138855,N
384,100,75.536676138855,N
385,100,75.536676138855,N
386,100,75.536676138855,N
387,100,75.536676138855,N
388,100,75.536676138855,N
389,100,75.536676138855,N
390,100,75.536676138855,N
391,100,75.536676138855,N
392,100,75.536676138855,N
393,100,75.536676138855,N
394,100,75.536676138855,N
395,100,75.536676138855,N
396,100,75.536676138855,N
397,100,75.536676138855,N
398,100,75.536676138855,N
399,100,75.536676138855,N
400,100,75.536676138855,N
401,100,75.536676138855,N
402,100,75.536676138855,N
403,100,75.536676138855,N
404,100,75.536676138855,N
405,100,75.536676138855,N
406,100,75.536676138855,N
407,100,75.536676138855,N
408,100,75.536676138855,N
409,100,75.536676138855,N
410,100,75.536676138855,N
411,100,75.536676138855,N
412,100,75.536676138855,N
413,100,75.536676138855,N
414,100,75.536676138855,N
415,100,75.536676138855,N
416,100,75.536676138855,N
417,100,75.536676138855,N
418,100,75.536676138855,N
419,100,75.536676138855,N
420,100,75.536676138855,N
421,100,75.536676138855,N
422,100,75.536676138855,N
423,100,75.536676138855,N
424,100,75.536676138855,N
425,100,75.536676138855,N
426,100,75.536676138855,N
427,100,75.536676138855,N
428,100,75.536676138855,N
429,100,75.536676138855,N
430,100,75.536676138855,N
431,100,75.536676138855,N
432,100,75.536676138855,N
433,100,75.536676138855,N
434,100,75.536676138855,N
435,100,75.536676138855,N
436,100,75.536676138855,N
437,100,75.536676138855,N
438,100,75.536676138855,N
439,100,75.536676138855,N
440,100,75.536676138855,N
441,100,75.536676138855,N
442,100,75.536676138855,N
443,100,75.536676138855,N
444,100,75.536676138855,N
445,100,75.536676138855,N
446,100,75.536676138855,N
447,100,75.536676138855,N
448,100,75.536676138855,N
449,100,75.536676138855,N
450,100,75.536676138855,N
451,100,75.536676138855,N
452,100,75.536676138855,N
453,100,75.536676138855,N
454,100,75.536676138855,N
455,100,75.536676138855,N
456,100,75.536676138855,N
457,100,75.536676138855,N
458,100,75.536676138855,N
459,100,75.536676138855,N
460,100,75.536676138855,N
461,100,75.536676138855,N
462,100,75.536676138855,N
463,100,75.536676138855,N
464,100,75.536676138855,N
465,100,75.536676138855,N
466,100,75.536676138855,N
467,100,75.536676138855,N
468,100,75.536676138855,N
469,100,75.536676138855,N
470,100,75.536676138855,N
471,100,75.536676138855,N
472,100,75.536676138855,N
473,100,75.536676138855,N
474,100,75.536676138855,N
475,100,75.536676138855,N
476,100,75.536676138855,N
477,100,75.536676138855,N
478,100,75.536676138855,N
479,100,75.536676138855,N
480,100,75.536676138855,N
481,100,75.536676138855,N
482,100,75.536676138855,N
483,100,75.536676138855,N
484,100,75.536676138855,N
485,100,75.536676138855,N
486,100,75.536676138855,N
487,100,75.536676138855,N
488,100,75.536676138855,N
489,100,75.536676138855,N
490,100,75.536676138855,N
491,100,75.536676138855,N
492,100,75.536676138855,N
493,100,75.536676138855,N
494,100,75.536676138855,N
495,100,75.536676138855,N
496,100,75.536676138855,N
497,100,75.536676138855,N
498,100,75.536676138855,N
499,100,75.536676138855,N
500,100,75.536676138855,N
501,100,75.536676138855,N
502,100,75.536676138855,N
503,100,75.536676138855,N
504,100,75.536676138855,N
505,100,75.536676138855,N
506,100,75.536676138855,N
507,100,75.536676138855,N
508,100,75.536676138855,N
509,100,75.536676138855,N
510,100,75.536676138855,N
511,100,75.536676138855,N
512,100,75.536676138855,N
513,100,75.536676138855,N
514,100,75.536676138855,N
515,100,75.536676138855,N
516,100,75.536676138855,N
517,100,75.536676138855,N
518,100,75.536676138855,N
519,100,75.536676138855,N
520,100,75.536676138855,N
521,100,75.536676138855,N
522,100,75.536676138855,N
523,100,75.536676138855,N
524,100,75.536676138855,N
525,100,75.536676138855,N
526,100,75.536676138855,N
527,100,75.536676138855,N
528,100,75.536676138855,N
529,100,75.536676138855,N
530,100,75.536676138855,N
531,100,75.536676138855,N
532,100,75.536676138855,N
533,100,75.536676138855,N
534,100,75.536676138855,N
535,100,75.536676138855,N
536,100,75.536676138855,N
537,100,75.536676138855,N
538,100,75.536676138855,N
539,100,75.536676138855,N
540,100,75.536676138855,N
541,100,75.536676138855,N
542,100,75.536676138855,N
543,100,75.536676138855,N
544,100,75.536676138855,N
545,100,75.536676138855,N
546,100,75.536676138855,N
547,100,75.536676138855,N
548,100,75.536676138855,N
549,100,75.536676138855,N
550,100,75.536676138855,N
551,100,75.536676138855,N
552,100,75.536676138855,N
553,100,75.536676138855,N
554,100,75.536676138855,N
555,100,75.536676138855,N
556,100,75.536676138855,N
557,100,75.536676138855,N
558,100,75.536676138855,N
559,100,75.536676138855,N
560,100,75.536676138855,N
561,100,75.536676138855,N
562,100,75.536676138855,N
563,100,75.536676138855,N
564,100,75.536676138855,N
565,100,75.536676138855,N
566,100,75.536676138855,N
567,100,75.536676138855,N
568,100,75.536676138855,N
569,100,75.536676138855,N
570,100,75.536676138855,N
571,100,75.536676138855,N
572,100,75.536676138855,N
573,100,75.536676138855,N
574,100,75.536676138855,N
575,100,75.536676138855,N
576,100,75.536676138855,N
577,100,75.536676138855,N
578,100,75.536676138855,N
579,100,75.536676138855,N
580,100,75.536676138855,N
581,100,75.536676138855,N
582,100,75.536676138855,N
583,100,75.536676138855,N
584,100,75.536676138855,N
585,100,75.536676138855,N
586,100,75.536676138855,N
587,100,75.536676138855,N
588,100,75.536676138855,N
589,100,75.536676138855,N
590,100,75.536676138855,N
591,100,75.536676138855,N
592,100,75.536676138855,N
593,100,75.536676138855,N
594,100,75.536676138855,N
595,100,75.536676138855,N
596,100,75.536676138855,N
597,100,75.536676138855,N
598,100,75.536676138855,N
599,100,75.536676138855,N
600,100,75.536676138855,N
601,100,75.536676138855,N
602,100,75.536676138855,N
603,100,75.536676138855,N
604,100,75.536676138855,N
605,100,75.536676138855,N
606,100,75.536676138855,N
607,100,75.536676138855,N
608,100,75.536676138855,N
609,100,75.536676138855,N
610,100,75.536676138855,N
611,100,75.536676138855,N
612,100,75.536676138855,N
613,100,75.536676138855,N
614,100,75.536676138855,N
615,100,75.536676138855,N
616,100,75.536676138855,N
617,100,75.536676138855,N
618,100,75.536676138855,N
619,100,75.536676138855,N
620,100,75.536676138855,N
621,100,75.536676138855,N
622,100,75.536676138855,N
623,100,75.536676138855,N
624,100,75.536676138855,N
625,100,75.536676138855,N
626,100,75.536676138855,N
627,100,75.536676138855,N
628,100,75.536676138855,N
629,100,75.536676138855,N
630,100,75.536676138855,N
631,100,75.536676138855,N
632,100,75.536676138855,N
633,100,75.536676138855,N
634,100,75.536676138855,N
635,100,75.536676138855,N
636,100,75.536676138855,N
637,100,75.536676138855,N
638,100,75.536676138855,N
639,100,75.536676138855,N
640,100,75.536676138855,N
641,100,75.536676138855,N
642,100,75.536676138855,N
643,100,75.536676138855,N
644,100,75.536676138855,N
645,100,75.536676138855,N
646,100,75.536676138855,N
647,100,75.536676138855,N
648,100,75.536676138855,N
649,100,75.536676138855,N
650,100,75.536676138855,N
651,100,75.536676138855,N
652,100,75.536676138855,N
653,100,75.536676138855,N
654,100,75.536676138855,N
655,100,75.536676138855,N
656,100,75.536676138855,N
657,100,75.536676138855,N
658,100,75.536676138855,N
659,100,75.536676138855,N
660,100,75.536676138855,N
661,100,75.536676138855,N
662,100,75.536676138855,N
663,100,75.536676138855,N
664,100,75.536676138855,N
665,100,75.536676138855,N
666,100,75.536676138855,N
667,100,75.536676138855,N
668,100,75.536676138855,N
669,100,75.536676138855,N
670,100,75.536676138855,N
671,100,75.536676138855,N
672,100,75.536676138855,N
673,100,75.536676138855,N
674,100,75.536676138855,N
675,100,75.536676138855,N
676,100,75.536676138855,N
677,100,75.536676138855,N
678,100,75.536676138855,N
679,100,75.536676138855,N
680,100,75.536676138855,N
681,100,75.536676138855,N
682,100,75.536676138855,N
683,100,75.536676138855,N
684,100,75.536676138855,N
685,100,75.536676138855,N
686,100,75.536676138855,N
687,100,75.536676138855,N
688,100,75.536676138855,N
689,100,75.536676138855,N
690,100,75.536676138855,N
691,100,75.536676138855,N
692,100,75.536676138855,N
693,100,75.536676138855,N
694,100,75.536676138855,N
695,100,75.536676138855,N
696,100,75.536676138855,N
697,100,75.536676138855,N
698,100,75.536676138855,N
699,100,75.536676138855,N
700,100,75.536676138855,N
701,100,75.536676138855,N
702,100,75.536676138855,N
703,100,75.536676138855,N
704,100,75.536676138855,N
705,100,75.536676138855,N
706,100,75.536676138855,N
707,100,75.536676138855,N
708,100,75.536676138855,N
709,100,75.536676138855,N
710,100,75.536676138855,N
711,100,75.536676138855,N
712,100,75.536676138855,N
713,100,75.536676138855,N
714,100,75.536676138855,N
715,100,75.536676138855,N
716,100,75.536676138855,N
717,100,75.536676138855,N
718,100,75.536676138855,N
719,100,75.536676138855,N
720,100,75.536676138855,N
721,100,75.536676138855,N
722,100,75.536676138855,N
723,100,75.536676138855,N
724,100,75.536676138855,N
725,100,75.536676138855,N
726,100,75.536676138855,N
727,100,75.536676138855,N
728,100,75.536676138855,N
729,100,75.536676138855,N
730,100,75.536676138855,N
731,100,75.536676138855,N
732,100,75.536676138855,N
733,100,75.536676138855,N
734,100,75.536676138855,N
735,100,75.536676138855,N
736,100,75.536676138855,N
737,100,75.536676138855,N
738,100,75.536676138855,N
739,100,75.536676138855,N
740,100,75.536676138855,N
741,100,75.536676138855,N
742,100,75.536676138855,N
743,100,75.536676138855,N
744,100,75.536676138855,N
745,100,75.536676138855,N
746,100,75.536676138855,N
747,100,75.536676138855,N
748,100,75.536676138855,N
749,100,75.536676138855,N
750,100,75.536676138855,N
751,100,75.536676138855,N
752,100,75.536676138855,N
753,100,75.536676138855,N
754,100,75.536676138855,N
755,100,75.536676138855,N
756,100,75.536676138855,N
757,100,75.536676138855,N
758,100,75.536676138855,N
759,100,75.536676138855,N
760,100,75.536676138855,N
761,100,75.536676138855,N
762,100,75.536676138855,N
763,100,75.536676138855,N
764,100,75.536676138855,N
765,100,75.536676138855,N
766,100,75.536676138855,N
767,100,75.536676138855,N
768,100,75.536676138855,N
769,100,75.536676138855,N
770,100,75.536676138855,N
771,100,75.536676138855,N
772,100,75.536676138855,N
773,100,75.536676138855,N
774,100,75.536676138855,N
775,100,75.536676138855,N
776,100,75.536676138855,N
777,100,75.536676138855,N
778,100,75.536676138855,N
779,100,75.536676138855,N
780,100,75.536676138855,N
781,100,75.536676138855,N
782,100,75.536676138855,N
783,100,75.536676138855,N
784,100,75.536676138855,N
785,100,75.536676138855,N
786,100,75.536676138855,N
787,100,75.536676138855,N
788,100,75.536676138855,N
789,100,75.536676138855,N
790,100,75.536676138855,N
791,100,75.536676138855,N
792,100,75.536676138855,N
793,100,75.536676138855,N
794,100,75.536676138855,N
795,100,75.536676138855,N
796,100,75.536676138855,N
797,100,75.536676138855,N
798,100,75.536676138855,N
799,100,75.536676138855,N
800,100,75.536676138855,N
801,100,75.536676138855,N
802,100,75.536676138855,N
803,100,75.536676138855,N
804,100,75.536676138855,N
805,100,75.536676138855,N
806,100,75.536676138855,N
807,100,75.536676138855,N
808,100,75.536676138855,N
809,100,75.536676138855,N
810,100,75.536676138855,N
811,100,75.536676138855,N
812,100,75.536676138855,N
813,100,75.536676138855,N
814,100,75.536676138855,N
815,100,75.536676138855,N
816,100,75.536676138855,N
817,100,75.536676138855,N
818,100,75.536676138855,N
819,100,75.536676138855,N
820,100,75.536676138855,N
821,100,75.536676138855,N
822,100,75.536676138855,N
823,100,75.536676138855,N
824,100,75.536676138855,N
825,100,75.536676138855,N
826,100,75.536676138855,N
827,100,75.536676138855,N
828,100,75.536676138855,N
829,100,75.536676138855,N
830,100,75.536676138855,N
831,100,75.536676138855,N
832,100,75.536676138855,N
833,100,75.536676138855,N
834,100,75.536676138855,N
835,100,75.536676138855,N
836,100,75.536676138855,N
837,100,75.536676138855,N
838,100,75.536676138855,N
839,100,75.536676138855,N
840,100,75.536676138855,N
841,100,75.536676138855,N
842,100,75.536676138855,N
843,100,75.536676138855,N
844,100,75.536676138855,N
845,100,75.536676138855,N
846,100,75.536676138855,N
847,100,75.536676138855,N
848,100,75.536676138855,N
849,100,75.536676138855,N
850,100,75.536676138855,N
851,100,75.536676138855,N
852,100,75.536676138855,N
853,100,75.536676138855,N
854,100,75.536676138855,N
855,100,75.536676138855,N
856,100,75.536676138855,N
857,100,75.536676138855,N
858,100,75.536676138855,N
859,100,75.536676138855,N
860,100,75.536676138855,N
861,100,75.536676138855,N
862,100,75.536676138855,N
863,100,75.536676138855,N
864,100,75.536676138855,N
865,100,75.536676138855,N
866,100,75.536676138855,N
867,100,75.536676138855,N
868,100,75.536676138855,N
869,100,75.536676138855,N
870,100,75.536676138855,N
871,100,75.536676138855,N
872,100,75.536676138855,N
873,100,75.536676138855,N
874,100,75.536676138855,N
875,100,75.536676138855,N
876,100,75.536676138855,N
877,100,75.536676138855,N
878,100,75.536676138855,N
879,100,75.536676138855,N
880,100,75.536676138855,N
881,100,75.536676138855,N
882,100,75.536676138855,N
883,100,75.536676138855,N
884,100,75.536676138855,N
885,100,75.536676138855,N
886,100,75.536676138855,N
887,100,75.536676138855,N
888,100,75.536676138855,N
889,100,75.536676138855,N
890,100,75.536676138855,N
891,100,75.536676138855,N
892,100,75.536676138855,N
893,100,75.536676138855,N
894,100,75.536676138855,N
895,100,75.536676138855,N
896,100,75.536676138855,N
897,100,75.536676138855,N
898,100,75.536676138855,N
899,100,75.536676138855,N
900,100,75.536676138855,N
901,100,75.536676138855,N
902,100,75.536676138855,N
903,100,75.536676138855,N
904,100,75.536676138855,N
905,100,75.536676138855,N
906,100,75.536676138855,N
907,100,75.536676138855,N
908,100,75.536676138855,N
909,100,75.536676138855,N
910,100,75.536676138855,N
911,100,75.536676138855,N
912,100,75.536676138855,N
913,100,75.536676138855,N
914,100,75.536676138855,N
915,100,75.536676138855,N
916,100,75.536676138855,N
917,100,75.536676138855,N
918,100,75.536676138855,N
919,100,75.536676138855,N
920,100,75.536676138855,N
921,100,75.536676138855,N
922,100,75.536676138855,N
923,100,75.536676138855,N
924,100,75.536676138855,N
925,100,75.536676138855,N
926,100,75.536676138855,N
927,100,75.536676138855,N
928,100,75.536676138855,N
929,100,75.536676138855,N
930,100,75.536676138855,N
931,100,75.536676138855,N
932,100,75.536676138855,N
933,100,75.536676138855,N
934,100,75.536676138855,N
935,100,75.536676138855,N
936,100,75.536676138855,N
937,100,75.536676138855,N
938,100,75.536676138855,N
939,100,75.536676138855,N
940,100,75.536676138855,N
941,100,75.536676138855,N
942,100,75.536676138855,N
943,100,75.536676138855,N
944,100,75.536676138855,N
945,100,75.536676138855,N
946,100,75.536676138855,N
947,100,75.536676138855,N
948,100,75.536676138855,N
949,100,75.536676138855,N
950,100,75.536676138855,N
951,100,75.536676138855,N
952,100,75.536676138855,N
953,100,75.536676138855,N
954,100,75.536676138855,N
955,100,75.536676138855,N
956,100,75.536676138855,N
957,100,75.536676138855,N
958,100,75.536676138855,N
959,100,75.536676138855,N
960,100,75.536676138855,N
961,100,75.536676138855,N
962,100,75.536676138855,N
963,100,75.536676138855,N
964,100,75.536676138855,N
965,100,75.536676138855,N
966,100,75.536676138855,N
967,100,75.536676138855,N
968,100,75.536676138855,N
969,100,75.536676138855,N
970,100,75.536676138855,N
971,100,75.536676138855,N
972,100,75.536676138855,N
973,100,75.536676138855,N
974,100,75.536676138855,N
975,100,75.536676138855,N
976,100,75.536676138855,N
977,100,75.536676138855,N
978,100,75.536676138855,N
979,100,75.536676138855,N
980,100,75.536676138855,N
981,100,75.536676138855,N
982,100,75.536676138855,N
983,100,75.536676138855,N
984,100,75.536676138855,N
985,100,75.536676138855,N
986,100,75.536676138855,N
987,100,75.536676138855,N
988,100,75.536676138855,N
989,100,75.536676138855,N
990,100,75.536676138855,N
991,100,75.536676138855,N
992,100,75.536676138855,N
993,100,75.536676138855,N
994,100,75.536676138855,N
995,100,75.536676138855,N
996,100,75.536676138855,N
997,100,75.536676138855,N
998,100,75.536676138855,N
999,100,75.536676138855,N
1000,100,75.536676138855,N
1001,100,75.536676138855,N
1002,100,75.536676138855,N
1003,100,75.536676138855,N
1004,100,75.536676138855,N
1005,100,75.536676138855,N
1006,100,75.536676138855,N
1007,100,75.536676138855,N
1008,100,75.536676138855,N
1009,100,75.536676138855,N
1010,100,75.536676138855,N
1011,100,75.536676138855,N
1012,100,75.536676138855,N
1013,100,75.536676138855,N
1014,100,75.536676138855,N
1015,100,75.536676138855,N
1016,100,75.536676138855,N
1017,100,75.536676138855,N
1018,100,75.536676138855,N
1019,100,75.536676138855,N
1020,100,75.536676138855,N
1021,100,75.536676138855,N
1022,100,75.536676138855,N
1023,100,75.536676138855,N
1024,100,75.536676138855,N
1025,100,75.536676138855,N
1026,100,75.536676138855,N
1027,100,75.536676138855,N
1028,100,75.536676138855,N
1029,100,75.536676138855,N
1030,100,75.536676138855,N
1031,100,75.536676138855,N
1032,100,75.536676138855,N
1033,100,75.536676138855,N
1034,100,75.536676138855,N
1035,100,75.536676138855,N
1036,100,75.536676138855,N
1037,100,75.536676138855,N
1038,100,75.536676138855,N
1039,100,75.536676138855,N
1040,100,75.536676138855,N
1041,100,75.536676138855,N
1042,100,75.536676138855,N
1043,100,75.536676138855,N
1044,100,75.536676138855,N
1045,100,75.536676138855,N
1046,100,75.536676138855,N
1047,100,75.536676138855,N
1048,100,75.536676138855,N
1049,100,75.536676138855,N
1050,100,75.536676138855,N
1051,100,75.536676138855,N
1052,100,75.536676138855,N
1053,100,75.536676138855,N
1054,100,75.536676138855,N
1055,100,75.536676138855,N
1056,100,75.536676138855,N
1057,100,75.536676138855,N
1058,100,75.536676138855,N
1059,100,75.536676138855,N
1060,100,75.536676138855,N
1061,100,75.536676138855,N
1062,100,75.536676138855,N
1063,100,75.536676138855,N
1064,100,75.536676138855,N
1065,100,75.536676138855,N
1066,100,75.536676138855,N
1067,100,75.536676138855,N
1068,100,75.536676138855,N
1069,100,75.536676138855,N
